znf207,polr2g,sae1,cap2,acly,pea15,dctn2,sf3b4,fcn3,clec1b,psmd4,cyp1a2,parp1,dbh,ecm1,col4a1,nat2,polr3c,mt1f,lcat,cs,ctnna1,copa,vipr1,scamp3,hgs,tomm40,thy1,top2a,c8orf33,pttg1,prc1,igfals,cdc20,pogk,creb3l2,aspm,mt1g,slc39a1,psme3,lsm2,nup205,cfl1,psmb4,plod3,b4galt3,irak1,ap3b1,neu1,nusap1,stip1,cdk4,fam20b,ccnb2,apof,kpnb1,hamp,srd5a2,aatf,gpc3,snx27,nploc4,gtpbp4,lamc1,lmna,cyp39a1,slc41a3,plvap,mt1m,ckap4,chst4,mcm3,ncapg,prpf3,capns1,kifc1,atic,pck1,atp6ap1,ptprf,mcm6,gmfb,cyp3a4,smg5,dnmt1,mpv17,kmo,dap3,dars2,aurka,mt1e,gnpat,kbtbd11,fos,mt1x,clic1,cetp,lsm4,cdc25b,ass1,mid1ip1,vps37c,trrap,acaca,sac3d1,slco1b3,s100a10,cnih4,hcfc1,rnd3,gla,cdkn3,gba3,cln3,fbl,bcap31,gpaa1,tbce,sqle,ncapd2,dnase1l3,lasp1,tmem106c,zgpat,ghr,actg2,mcm5,tuft1,gnpda1,pygb,tkt,slc22a1,pafah1b3,rusc1,mapre1
9.138519405,10.09883042,10.03011794,8.396217775,9.69389321,9.767281733,9.255264439,10.11123973,7.751017695,5.796878736,6.636332909,6.144337219,9.124596058,6.059803928,6.457163206,9.824128765,7.711592639,8.870617782,9.786025441,8.43105436,6.018998194,9.882442157,10.02353187,8.13579949,6.324942397,10.08284942,9.83816835,8.45874609,6.169094306,9.076196841,6.618195719,6.776364337,7.816586549,8.141627407,8.58261252,8.137809293,7.685823569,12.24252158,8.591886722,6.998181773,9.855200838,7.509769047,10.61947725,10.25479246,9.964151416,8.154329418,8.378089016,8.563929394,7.467301296,7.905422833,9.616635154,7.957531063,8.417164029,6.237378944,11.21539562,9.441169418,8.593981976,6.357665959,8.346885212,5.955587766,8.026975349,7.785256345,9.188762243,9.663497197,9.692782454,6.15597979,7.772410713,8.251529836,5.828396401,8.909311011,6.900757439,6.482113061,6.079488478,7.806373519,10.16503571,6.522532175,10.00825621,8.039856491,10.94440286,9.639892284,7.567228611,9.432128974,10.53825127,7.374361067,7.677851357,6.740316283,7.492375538,8.281843859,7.66721019,6.63004655,11.50650564,6.645563114,8.393339297,7.761633485,10.07018743,8.15711581,6.75377606,9.305992647,6.533796384,11.71737444,6.785367069,9.769325321,8.38079669,7.880980174,9.286700652,5.80351886,11.32591922,9.096736258,7.838360623,6.358430664,7.702506482,5.738299491,9.411929523,7.039533061,9.439312055,10.66482272,7.527964991,6.582385623,9.247197114,7.277502445,6.510713847,11.30125773,9.808590368,7.015751862,9.194908943,7.424126263,7.481059016,6.502496066,8.411191334,7.933747627,9.225317015,11.36982996,6.827934783,9.368721814,7.253994934
8.006115252,9.348473145,9.512806516,7.482615413,8.276443383,8.577233772,8.854763281,7.911118445,13.268805,10.06510562,6.49146721,12.57873157,9.03380443,7.968139478,7.179048118,8.656150444,9.628321666,7.841128235,13.03232559,9.486050501,5.667866725,9.583891756,9.644170473,7.706426038,6.180107943,8.045974003,7.806373519,5.94537835,6.522916102,7.608757169,6.874293919,6.145521317,10.43252851,6.584470318,7.806082237,7.766256922,6.90689375,14.18363611,8.308346521,7.059934188,9.311740966,7.592922117,10.10551894,10.6665395,8.100671086,7.511028197,7.292710077,8.279324043,7.858480745,6.687203403,7.978748776,8.496654231,7.865155545,6.105366715,11.61609716,8.250255343,13.42503637,8.211963748,6.958156879,7.248380832,7.836517333,6.654557873,8.59447462,7.666975211,7.982857691,7.866754656,7.755506787,6.521440554,10.87884823,8.451339987,8.204539731,6.938556868,5.98419601,6.664225727,7.914393365,6.020777018,9.394629907,10.68281292,9.562786508,9.706571732,7.811544652,8.958315074,12.00361822,6.654330071,7.703358282,6.799794747,8.171092093,8.614009153,6.815083898,6.824008112,13.40335157,7.980437106,8.067411318,10.00445186,13.86517288,9.112086504,7.827222821,8.235102866,6.181150274,12.14700767,6.82279931,8.062917535,7.454010013,7.215089592,7.269606764,9.870484629,10.04103014,9.649302304,7.348244222,9.960796085,7.391848597,6.303937884,11.48657207,6.384418011,8.797863326,9.506196926,7.391419889,8.070705398,8.698454789,5.983216372,11.08073413,9.509104403,8.088865955,8.716232033,11.43259131,7.108565711,7.304080261,6.893486773,8.436059566,6.866616895,8.61238637,9.991087805,7.711035874,7.249023647,8.367973119
7.996061518,9.176278401,9.547862026,7.537154518,8.323869476,8.736096626,8.960990521,8.523954494,12.68235513,8.013000991,6.298086472,12.67255116,8.941373432,8.712193858,7.184433015,8.782702446,9.305253618,7.804664207,13.18961024,10.15571459,5.79558506,10.21987141,9.967553963,9.102543249,6.390094197,9.061876592,8.645111453,6.62962389,6.119285762,7.665104898,6.837222877,6.007151418,10.19509796,6.131340048,8.195015347,8.14515166,6.820391375,14.39518867,8.11806179,6.921199572,8.913321685,7.307514235,10.55980081,9.915383668,8.98081379,7.638389554,7.517293065,8.776765606,7.783778948,6.601785234,8.25981408,7.8838706,8.572026687,5.746367898,11.26256779,9.254415823,12.2220724,7.93278613,7.449129007,6.142255855,8.294532633,7.292886586,8.369397808,8.43105436,8.103258199,7.813572854,8.199029928,6.35287173,9.293884208,8.172362168,8.242822041,6.98709064,5.867030467,7.244445463,9.298025965,6.061431258,9.470088887,11.23681869,10.42356769,9.795263589,7.544784633,8.672032905,12.93157029,7.300861418,8.01600275,7.237924154,8.764599076,8.221418758,7.084427297,6.407990881,13.25303578,7.700525887,8.737290341,11.38516779,13.56549494,8.129118903,6.966299298,8.578264665,6.653988436,12.70814773,6.872473908,8.675819744,8.424110524,7.624393613,7.42453253,8.515111982,10.6916621,8.749134111,7.739942064,9.232112798,7.27597126,5.681710455,11.10230925,6.963355481,9.115234108,10.01466973,7.562983453,7.619004376,7.919465719,6.944502019,9.58110553,10.87496337,8.306661982,8.409520669,11.20819939,6.251035424,7.370579509,6.678022078,8.248943609,7.241038876,9.34371428,10.83771084,7.264243948,7.84760565,7.829411828
8.231901869,9.346010678,9.515617119,7.485892298,8.883756554,8.919912511,9.069934983,8.666989008,12.45153769,8.122362128,6.646488206,12.3832945,9.112086504,7.690507681,7.358691442,9.532885332,9.096051453,8.004737233,12.8609055,9.686516706,5.960363438,10.15166821,9.455323717,8.759153257,6.282901145,8.565847965,8.465962232,6.821750234,5.917220157,7.579971039,6.8538835,6.008269778,9.970134085,6.041037471,8.385378815,7.874194138,7.060641446,14.37122228,8.223805034,7.082019874,9.173280752,7.407199495,10.22455817,9.967553963,8.614553703,7.445757318,7.266978798,8.519003012,7.336724245,6.75398642,8.595963346,8.14515166,8.25653275,5.937198451,11.50386613,9.045924036,13.08701531,7.78287715,7.438980479,6.892135333,8.001398586,6.968360998,8.815289383,8.818320519,8.278519308,7.848214858,7.860764567,6.745595162,9.355280583,8.633899357,9.632477934,6.936059588,5.657757491,7.079003088,9.170302746,6.004482052,9.489631686,10.23730761,10.15444369,9.073449199,8.208279998,9.024731233,13.23706274,6.944425311,7.77178652,7.046889764,9.001188857,8.402741205,6.639535321,6.383332332,13.34380302,7.802317996,8.302223484,9.468193441,13.26075136,8.994351878,6.81741853,8.715719599,6.255015148,12.64737074,7.151043859,8.740744871,7.919780188,7.011796934,7.43285792,8.875088882,10.42066124,9.27698941,7.677288757,9.988460196,7.316921818,5.678416518,11.07178239,6.712547493,8.893172488,10.18100585,7.312544466,7.484205502,7.804925935,6.50476283,9.202133768,10.25615275,8.433372404,8.340228753,11.3826682,6.760038964,7.661189703,7.075826604,8.334913554,7.066197411,9.015620467,10.81165799,7.390008329,7.758561623,8.486408104
7.866447274,9.366314016,9.225317015,6.822605557,8.636983194,8.38623121,8.556767854,8.967252141,12.3832945,7.344591569,6.564047381,12.33652662,8.912316607,8.359509652,7.400742034,8.313168534,9.306830061,7.800267931,13.0051726,11.0653052,5.973613016,9.769325321,9.387115985,9.183179368,5.960800084,9.12972783,9.429533922,6.133668419,5.741004686,7.721443087,6.841484012,5.801737269,9.949779788,5.858906451,8.318959534,8.049554552,6.812196453,14.27117145,8.05245136,6.534993684,9.337049225,6.525644374,10.15444369,9.643081553,8.85714759,8.083374503,7.689124938,7.852056086,6.61721628,6.277460776,8.456904088,8.040539728,7.830576217,5.914483278,12.16632297,9.224542509,11.54861437,8.226259931,7.292710077,5.885565221,8.400352459,6.729159556,8.43105436,8.371769266,8.441346848,8.235510355,7.749259673,7.145768134,9.004447613,8.262632974,7.788823869,6.810913903,5.718829063,6.377795064,9.057712124,6.181656968,9.235373718,9.137065044,10.7718079,9.215159257,6.891227286,8.737904478,12.93769178,6.693718298,6.67109292,6.093064773,9.547862026,7.7167767,6.181407461,6.080393499,13.34380302,6.824421692,9.625439962,9.898007797,13.59031573,7.996061518,6.815127671,8.143120963,6.948944228,13.15405028,6.579548453,8.806384201,8.189326389,6.535079769,8.437465364,7.862593935,9.870484629,8.896530646,7.794354293,9.965301325,6.187923431,5.770324346,11.29024228,6.234438967,8.98146263,10.5050765,6.799494988,6.645563114,7.610307766,5.880872427,8.789411963,11.10661438,8.44360712,8.508725368,10.92621874,6.700540147,6.765207645,6.242563661,7.961640554,6.497535556,8.772681937,11.06075623,6.655225166,7.968758183,7.534946732
7.812990818,9.33465456,9.391234831,7.110571033,8.552336036,8.50684918,8.805746367,8.583609015,12.84392646,8.831110111,6.626033331,12.04278785,8.921915205,8.602297166,7.542189866,9.012937677,8.307110633,7.761082912,13.89852554,9.978884912,5.894825415,10.38761006,9.987260742,9.200518637,6.160089731,8.878652795,8.578264665,6.289106152,5.942819279,7.471722119,6.983865805,6.211974813,9.321579249,5.957326338,8.201420717,8.168117539,7.227849203,14.5647603,8.520966228,6.793765282,9.274820409,7.104622052,9.965301325,10.23161659,8.500658567,7.938668303,7.50045742,8.529010808,7.500924442,6.256835735,8.344246765,8.253158879,8.3804124,5.813421261,12.15442145,8.461730532,13.77378769,9.101913377,7.684999956,6.008317891,8.15047282,6.542828291,8.599758864,8.347359732,8.498683429,7.732486392,7.82091643,6.805019754,10.40355633,8.003741503,8.355363669,6.44946625,5.714804013,7.182332255,9.432128974,5.866695407,9.457113295,11.16777236,10.55807185,8.529993567,7.683153227,8.124614969,11.94311022,6.585256912,7.497181167,7.163788246,9.520281845,8.406902021,6.902485566,6.529104368,13.87990352,7.817443341,7.9585923,11.39248126,13.40335157,8.570976046,7.236327158,8.736096626,6.427695129,13.16840306,7.078679033,8.359509652,8.422247902,7.395440152,7.779094087,8.0071502,10.24459425,8.54679309,6.899077578,8.961711647,7.171137892,5.790119452,11.68759162,6.792926183,8.693242067,10.30906459,7.247731992,7.438740908,7.712949329,6.250385363,10.12583837,10.09069382,8.482447442,8.87742894,10.5865618,5.909765315,7.648774578,6.237505271,8.294532633,6.937729281,8.646121473,10.965306,7.244445463,7.896507321,7.634011803
7.652205866,9.281183508,9.316685862,7.556004381,8.010865187,8.258514238,8.831747003,8.022133958,11.98852485,8.10847843,6.56143237,12.59879676,8.711635356,8.144763245,7.362877483,8.155541589,9.414436712,7.741739232,13.22969685,9.575298515,5.768434564,9.742621777,9.721203249,8.710011601,6.191320857,8.13027689,7.885803311,6.507747337,6.104786362,7.789437241,6.637856097,6.065436678,10.01986332,6.216015861,7.904500172,7.869831488,6.814004527,14.41917032,8.459748209,7.108688659,9.185595289,7.521399068,9.861087944,10.14209923,8.434217364,7.436179609,7.613237496,8.603875847,7.696776462,6.471896911,8.327498383,8.332657807,8.246482114,6.080149483,11.53779517,8.372667588,7.105098773,8.279732652,7.360312492,6.178904896,7.863624273,7.047111331,8.503400164,7.761937869,7.998116264,8.160206401,7.69022158,6.77292121,10.63341712,8.338841598,8.140512313,6.925478087,5.910161517,7.038923763,8.826307015,5.672290569,9.402488317,11.14732411,9.437605087,9.0706334,7.446522418,8.367498619,12.86629027,6.951578973,7.378742255,6.923512877,9.541194409,8.806960358,6.995892969,6.608394914,13.31829501,7.964750775,8.411653816,11.79819791,13.5302892,8.756250218,7.056510738,8.707597422,6.199002997,13.20625455,6.77608186,7.999830116,7.576584532,7.174156848,7.804925935,9.811820041,10.31203768,8.912623008,7.67058164,9.603139733,7.394038073,5.856773328,10.78255007,7.117466595,8.373191541,9.774789079,7.808497052,7.754658776,7.676005225,6.304833251,9.539294638,9.965301325,8.263083846,9.055517615,10.46644261,6.695096673,7.318191717,6.669705303,8.006774057,6.829269596,8.550740916,10.88322457,6.961563506,7.470238257,7.894945562
8.081928674,9.101094381,9.482361863,7.317836352,8.354515208,8.441346848,8.574069571,8.19136838,11.19923489,6.549885512,6.632651347,12.98563354,9.191840208,7.931300985,6.974379748,8.166977008,9.795263589,8.083055649,12.8096523,9.630358577,5.89343645,9.900328321,9.326554679,8.267675837,5.933497657,8.364319032,8.286992561,6.045931076,5.406771625,7.705584693,6.762068651,6.086871628,9.627360404,5.842284668,7.818350019,7.844150427,6.754649002,14.308557,8.140512313,6.895534055,9.525025629,7.484664738,10.00189065,9.775966237,8.417616712,7.557895573,7.696776462,8.199029928,7.619523189,6.494752166,8.410385781,8.213619269,8.047508951,5.904847224,11.74424134,8.984081079,13.65559595,7.753828108,7.29496186,6.252560778,7.907057931,7.110964518,8.2643043,8.199784626,8.003741503,8.035044796,8.065893326,6.851853985,9.519341805,8.601291964,9.512806516,6.674728382,5.782299299,6.846393964,8.615570946,6.017139567,9.212971214,10.25615275,10.29142514,9.635569739,7.772129138,8.738440758,12.70814773,7.413703094,7.683667841,6.609997719,8.749801406,8.543655858,6.930704566,6.309740204,13.268805,7.680944563,8.503400164,10.5865618,13.33516208,8.518091107,6.702545063,8.65565956,6.614627932,12.7927234,6.722421175,8.586744724,7.724828013,7.547104878,7.821493813,9.809632008,10.87292831,8.858310162,8.053177729,9.325710245,7.161162366,5.964817879,11.44794662,6.430190441,8.893895133,9.984693994,7.289514568,7.385914843,7.746842329,5.995851482,8.185428518,10.27045105,8.570463021,8.502045056,10.82365973,6.769395004,7.155546165,6.73088083,7.808497052,6.931400141,8.988086925,10.31485188,6.934919651,7.75522746,7.816850308
8.068159945,9.474436405,9.329004445,7.185225708,8.604959569,8.730374827,8.711061276,8.518091107,12.56408499,8.239563062,6.586944769,12.84392646,9.267570152,7.879709111,7.1304787,9.332152199,8.941990464,7.614501885,11.88642125,9.83204367,5.841378067,10.12304892,10.02759292,8.638046451,6.078866983,8.352808115,8.064736426,6.58429354,5.956956824,7.639486928,6.756683242,6.193815187,8.642955555,5.736166341,7.87598012,8.3607768,6.775193239,13.64300279,8.165778928,6.754477909,9.486050501,7.302995763,9.556146475,10.00189065,8.921915205,7.388327502,7.847921038,8.4684736,7.74392594,6.627301994,8.736741755,8.32567737,8.172716257,5.944513732,11.61333386,9.301943453,14.0199876,8.69202491,7.469556515,6.022875289,7.684224494,6.791901271,8.2882499,8.392392186,8.112392728,7.594242293,7.815746015,7.29641019,9.531913274,8.644576106,8.963056809,7.229903001,6.093064773,6.952752002,9.337049225,6.123786481,9.540206207,10.7480361,10.02104652,9.285967996,8.138994433,8.403153843,11.9747105,6.685677292,7.620634383,7.091391851,8.241641958,8.799751698,6.387692301,6.158038682,12.71359242,7.985260792,7.825754794,11.06075623,13.43549686,8.925845243,6.780638335,8.710011601,6.241295612,12.85534242,7.423320989,8.559842448,7.780819391,8.197001509,8.281399678,8.639642807,10.28857623,8.616184525,8.045640063,8.53653765,7.169611058,5.931468619,10.76240557,6.761896812,8.223397385,10.02489268,7.937081581,7.133150898,8.797863326,6.077885569,9.546892757,10.42356769,8.291517769,8.702432332,10.30454779,6.044772593,7.919143865,6.151403596,8.212820071,7.034829676,9.090192874,10.59529784,7.315174233,8.146387508,7.983175514
8.047131877,9.171000756,9.478796647,7.221704932,8.355854786,8.883756554,9.081267212,8.665865221,12.60341156,9.120806131,6.632525284,11.29469754,9.497799108,8.058139762,7.138238609,9.002559635,8.413005546,7.961027704,12.29163659,8.63851497,5.820633371,9.713628925,9.898007797,8.352295931,6.337409567,8.341463784,8.216460129,6.908217328,6.081144542,7.439580422,6.370183753,6.371776055,7.836222385,6.22094954,8.142017759,8.623007295,6.642177213,13.98560803,8.318507544,7.18806251,8.905467452,7.282887453,10.02489268,9.74479241,8.915950603,7.436773635,8.332167433,8.715179967,7.907057931,6.902100676,8.396217775,8.516091519,8.361230028,5.865454227,11.84316114,9.229676175,13.06613143,7.288052769,7.662995012,6.452655826,7.875368313,7.074554088,8.806384201,8.191772266,7.974610486,7.22381981,7.688259071,7.076040095,10.85279899,9.160467168,9.012937677,6.960129973,5.981252204,7.433199761,8.984658623,6.093584108,9.64092858,9.864502039,9.821842172,9.762568243,7.348062527,8.502473139,10.86046475,7.374546925,8.367023328,7.418660785,7.739942064,8.839272096,6.493156358,6.126588396,13.03232559,7.376829608,8.211963748,10.62800883,13.59031573,9.441169418,7.863624273,8.388131591,6.384418011,11.59437161,7.700815173,8.855367162,7.886757721,7.058360001,8.022848544,8.225883813,10.98396911,8.863288949,8.343314213,9.743567118,7.224131791,5.927710546,9.486954796,6.996935282,8.531502593,9.653194236,7.973915758,7.405339734,7.74247712,6.735333871,10.1069866,10.61947725,7.912440682,7.262707628,9.14007428,6.62625481,7.345127038,7.410630337,8.846361041,6.995281719,9.162609627,8.923936816,8.259392853,7.502693574,8.703595646
8.593390482,9.0819355,9.353445592,6.995281719,9.417921158,8.628359643,8.416269312,9.317473199,12.97367658,7.27859585,6.259454871,12.20603237,9.351847975,8.100322573,6.719957681,9.072737981,10.49361526,8.104400158,13.12189946,10.17962431,5.747213274,10.51176518,9.354419092,8.820659702,5.698823414,9.355280583,9.298839464,6.474024058,5.903721734,7.667964018,6.778635099,6.343272916,9.890704837,5.967823749,8.047856355,7.944366088,6.897050679,14.25116683,8.235510355,6.325020128,8.917245901,6.817843075,10.04634849,9.388726663,9.381451063,8.039246649,7.548764886,7.996389358,7.328374227,6.521528615,8.182441789,7.769460766,8.057408483,6.076507828,12.22630555,9.571262375,12.38757796,6.94238995,6.821886446,5.946547446,8.003031937,7.246013522,8.8588939,8.955675854,8.604415227,7.682585626,7.620094078,6.386237639,9.563736596,8.168838166,9.95254515,6.692866022,5.920771445,6.501719093,8.567405386,6.522937344,9.035175739,8.104752103,10.92037826,9.557022752,7.23872569,9.067664919,12.43253718,6.700599868,7.496448747,6.356961419,8.723020123,7.768003218,6.696784131,6.720722191,13.38327939,6.90909756,8.431513202,8.074821013,12.90682803,8.200188636,6.765988767,8.211549962,7.16049962,11.95650705,6.700356912,9.364679837,8.34193088,7.30119832,8.031852796,8.519953035,9.893222345,9.258570445,8.094427764,8.477177881,6.537439634,5.729496231,9.304323077,6.380461937,8.656150444,10.06901522,6.335347133,6.39972354,7.964428643,5.9448583,8.693846046,10.39519968,8.844435999,6.644186533,11.64740119,6.453480922,6.897950672,7.751017695,7.903564468,7.24921124,8.765122849,9.079025204,7.984200102,8.279732652,7.352764223
8.294966185,9.549718294,9.267570152,6.599242863,8.265832739,7.544540468,8.750369712,8.075928326,11.69989382,8.085337874,6.276320086,13.40335157,8.953210903,7.385435315,7.328636689,7.174370118,7.235590913,7.447151499,13.16145339,9.557514349,5.940355703,9.892596049,9.885295068,7.913277555,6.005981254,8.374308478,8.182637736,5.798429792,5.667025664,7.447151499,6.460411551,6.198534834,9.796987866,5.985454775,8.050984342,8.260024957,6.778365325,14.44209092,8.397587558,6.460411551,8.458502,7.194716122,9.103853282,10.40019635,8.776432685,7.579497916,7.802904621,8.70536613,8.075928326,6.290334566,8.553860299,8.397587558,8.529275804,5.917923074,11.46289846,8.260024957,14.18363611,9.28163445,7.516962767,5.694316054,7.958237266,7.090397675,8.564415127,7.174370118,8.42342323,6.571703859,7.366915815,6.862825151,12.50622422,8.48595618,7.418466121,7.276057059,5.822734215,6.881278629,9.206741055,6.276320086,10.08284942,11.55382443,9.574382836,8.322505316,8.278519308,7.579497916,11.76351292,6.403459726,7.328636689,6.657726408,9.261506132,9.463530458,6.276320086,6.961330871,13.86517288,7.84096243,8.190351761,11.09344158,14.12812953,8.539419638,6.811562993,8.818320519,6.673038226,12.97367658,8.175059577,8.034177538,7.635952148,7.328636689,8.390445857,8.404509596,10.67293963,7.903564468,6.829247474,10.07768505,6.68846288,5.552356684,10.55248913,6.642437733,7.903564468,9.733033742,8.143530748,7.235590913,8.410768774,6.31899673,9.057712124,9.833885862,7.720035132,9.674224688,9.994142641,6.133731333,8.286992561,6.181901212,7.768003218,6.642437733,8.801308264,11.14511238,6.642437733,7.768003218,8.133977752
7.899681204,9.168720074,9.280393766,7.073728132,7.56417655,7.959570625,8.578909067,8.29698771,12.18962455,9.909683199,6.424147391,12.4005607,8.72140608,6.758644606,7.279130522,8.301401428,9.244947457,7.610553113,13.50640768,9.721203249,5.895946255,9.51005036,9.338741831,7.966442736,6.427072107,7.961027704,7.847305111,6.289349811,6.504532697,7.192050956,6.819496751,6.622566239,8.086998333,6.303723865,7.750758041,8.159004428,6.831270428,14.34930068,8.197001509,6.979595082,8.553316261,7.311635946,9.720119678,9.714709775,8.075928326,7.185225708,7.548267897,8.576198407,7.865486972,6.794378468,7.832948126,8.084384448,7.813572854,6.023790014,11.08496361,8.802735393,12.99249425,9.159765027,7.327411319,6.376301099,7.718172634,6.916737878,8.406431978,7.330107365,7.667964018,7.773622976,7.346027769,6.658054233,11.22733246,8.34916241,7.314586502,6.984132835,5.863954039,7.042320607,9.072737981,6.117974417,9.13489191,11.3977078,9.075493569,9.419726374,7.437418356,8.223805034,12.17426196,6.815965401,7.626395715,6.930212308,8.883756554,8.850209849,6.73107137,7.31534793,13.18961024,7.892352813,8.142365743,10.5550656,13.68415929,8.838656399,8.163791004,8.227559135,6.16470624,12.97367658,7.152281695,7.904500172,7.520475167,7.03700212,7.93611008,9.802954774,10.64053322,8.818837318,7.717352693,10.18837145,7.296607228,5.910611029,11.07401405,7.093946034,8.091537458,9.648393019,8.262248661,7.635822266,8.190563058,6.179562611,10.3815181,9.613727875,7.754928249,9.226057186,11.36460257,6.091132704,7.196842251,6.765778232,7.77590268,6.924161289,8.563392118,10.40355633,6.901220408,7.482362735,8.183217108
8.077535671,8.990862186,9.813982874,7.417375282,8.492390548,8.592377872,8.817094281,8.221418758,13.0051726,9.003223455,6.463753746,12.67255116,9.18100244,7.935446318,7.122981086,8.708209385,9.590827162,7.765954296,12.73374335,9.647410497,5.611768399,9.780500984,9.388726663,8.105106028,6.324967658,8.376642478,8.576714152,6.756573813,5.956122579,7.789437241,6.634976229,6.303509891,9.53566655,6.324260396,7.911118445,7.833532729,6.878447339,14.07350451,8.413975606,7.124322254,9.066197394,7.402336137,10.25746959,9.587648466,8.513118571,7.482362735,7.743652638,8.190563058,7.676549217,6.568504175,8.336148724,8.104009279,8.335297889,6.033937411,10.99040508,9.093857592,13.98560803,7.892352813,7.094564479,6.141347512,7.792901102,7.19529958,8.762731379,7.905764059,7.620094078,7.896507321,7.54384067,6.646488206,9.750345833,8.494287683,8.042938605,6.85222454,5.694070098,6.806323973,8.69202491,5.833114514,9.261139889,10.17053885,9.999532831,9.90380659,8.044282751,8.844435999,12.2220724,7.446139875,7.859796605,6.753304368,8.619904794,8.267240099,6.881752398,6.629294996,13.17496129,7.569227378,8.580438222,9.14533822,13.08048709,8.628923237,6.960053142,8.866271477,6.770269553,13.1451807,7.082496157,8.579425005,7.848770169,7.948380968,7.477437338,9.682448701,10.39224789,9.024731233,8.174646404,9.014238287,7.059601155,5.965554475,11.14511238,6.941192361,8.3459784,9.664588989,7.332504037,7.384957991,8.286992561,6.2005585,10.06768336,10.2504204,8.201420717,8.766263013,12.0497496,6.022063029,7.398695353,6.938410399,7.80878267,7.015259976,8.806960358,10.77343136,6.814310434,7.722859671,7.87629551
7.712118115,9.367950049,9.346010678,6.883023087,7.881668661,8.329151136,8.557307242,8.354085006,12.59409953,10.06768336,6.704923237,11.8595725,8.891320244,7.435131699,7.383355573,8.371275538,9.09099397,7.514090884,12.6275518,9.691801248,5.993160679,9.599347646,9.671066791,8.578909067,6.3390216,8.197409181,7.889834713,6.228737701,5.655630611,7.705044398,6.6768048,6.12468733,8.181687225,5.955693848,8.013942663,8.450883907,6.646943167,14.21803791,8.363491227,6.962778007,8.932348881,7.320307493,9.700252367,9.989790468,8.472663557,7.511500568,7.937081581,8.487425069,7.696522978,6.646721774,8.122750406,8.530508461,8.633899357,5.769664933,11.47576896,9.061241011,14.07350451,9.37132147,7.504661086,6.361234372,8.142017759,7.062542111,8.436501591,7.920733726,7.886757721,7.970737327,7.680696727,6.796309692,9.694853783,8.252790073,7.615967745,6.942426596,6.052610467,7.183331481,8.976055418,6.064359716,9.550605159,10.94851019,9.506196926,9.248697199,7.512691173,8.032576104,12.80426996,7.108815054,7.616199357,7.125244969,9.204422259,8.941373432,6.441654199,6.393884129,12.7723736,7.710779774,9.106053076,11.81053719,13.60277654,8.61238637,8.302223484,8.38623121,6.087258746,12.98563354,7.296074075,8.179590131,7.880046883,7.156335478,7.946743179,8.866927288,10.18681605,8.592849834,8.089199615,8.393836535,6.94005008,5.780944464,10.52818385,6.815429469,8.289559714,9.701246018,8.370839776,7.46445074,8.953210903,6.179776276,11.09783279,9.93784186,8.048238057,9.924876024,10.63867658,6.115844242,6.939972795,6.970117748,8.719036886,6.957378737,8.601291964,10.61252201,7.048186833,7.562983453,8.256049464
8.32875315,9.53566655,9.624603928,7.797815663,8.519488935,9.120806131,9.40597102,8.53653765,11.3826682,6.93749683,6.496056359,10.89572232,9.338741831,8.352295931,7.273569452,10.23875358,8.304369321,7.988709163,12.56408499,8.571526348,5.791895431,10.32628508,9.911965744,8.117678562,6.130330917,8.253627342,8.018915784,7.897158529,6.065778396,7.628654926,6.859890314,6.146548627,7.495578762,5.917565772,8.02348545,8.465962232,6.615726799,14.03784698,8.494287683,7.07021191,9.386334028,7.627348734,9.931906058,10.05120747,9.057712124,7.61104526,8.034324761,8.77092975,7.903879629,6.714406735,8.6245657,8.38623121,8.246902338,5.920656115,11.21778358,9.346010678,13.22108846,7.434705719,7.421214854,6.675642923,7.965439973,7.152701456,8.115084311,8.732766998,8.243984321,7.520713508,8.037843788,6.979844756,9.650275004,8.738440758,9.066949426,6.865107497,5.93135507,6.832284583,9.471907798,6.011470934,9.724366263,10.18837145,9.808590368,9.590827162,7.69943837,8.639642807,11.71478898,7.079525772,7.506315131,7.227849203,8.76330032,8.810510626,6.468834107,6.362317224,13.03915965,8.083374503,7.772129138,10.71873076,12.86629027,9.725405608,6.787968064,8.172362168,6.653187695,12.5841217,7.458822729,8.572026687,7.749259673,7.11120816,8.405416859,8.102177397,11.10866525,8.825678519,7.960324641,8.358092207,7.153835099,5.933100993,9.768393813,6.870630306,8.400797118,10.12862178,7.800267931,7.290944372,7.36868643,6.477837452,8.970658026,10.35468678,8.690396417,7.53097383,10.12992155,6.515011288,7.355946552,6.678348,8.58261252,7.000536991,9.433069048,9.298839464,7.751271893,7.89426359,8.111617143
