acta2,ap3b1,atp6v1f,c8orf33,cap2,chst4,creb3l2,ctnna1,dap3,dctn2,fam20b,gmfb,gnpat,hgs,hsph1,kpnb1,lage3,lsm2,nol7,parp1,parp12,plod3,plvap,polr2g,psmd4,ptcd1,ptprf,sae1,slc41a3,tfrc,thy1,vwf,znf207
10.80218929,8.715179967,9.916477781,7.439580422,7.221704932,9.012937677,8.623007295,9.713628925,8.839272096,9.081267212,8.361230028,8.502473139,7.376829608,8.341463784,7.880046883,9.229676175,8.390983861,8.905467452,9.673212752,9.497799108,7.914060423,8.915950603,7.076040095,9.171000756,6.632525284,7.638686077,9.762568243,9.478796647,7.688259071,9.551514484,6.908217328,9.93784186,8.047131877
9.455323717,8.122362128,8.841322676,7.551384918,7.308560482,7.239531053,7.752664055,9.229676175,8.550740916,8.434667881,8.10590728,8.802215871,7.910820297,7.69973686,8.058504966,9.289831352,8.237910861,9.033133855,9.599347646,8.572026687,7.023551174,8.355854786,6.683628229,9.372151607,6.819582608,7.536484049,9.940315948,9.451808915,7.924958296,7.740849619,6.057065694,8.179192394,7.771222645
9.041009152,8.387188124,9.295545137,8.005452739,7.059382913,8.586744724,8.315837722,9.993531334,8.66372963,8.779732159,8.136621967,8.447938963,8.018915784,8.271963626,7.875692674,9.419726374,8.312268528,9.241058259,8.306661982,9.341205429,8.52299643,9.057712124,6.822064544,9.307658775,6.477026402,8.094059726,9.893222345,9.481425298,8.03366248,7.956515831,6.747416839,9.801925843,8.275252618
8.762182727,8.239155727,9.203617934,7.826014696,7.229134299,7.472848247,7.556228847,9.123771904,8.526980905,8.743189655,8.101411107,8.47468203,7.50933139,8.118809828,8.232327683,8.923936816,8.480560716,9.094604507,9.694853783,8.563392118,7.329712772,8.175444307,6.510616547,9.254415823,6.302119614,7.784678794,10.03989921,9.460670815,8.035444498,7.829095299,6.044721291,7.702506482,7.752945586
9.103853282,7.919465719,9.232112798,7.484664738,7.66721019,8.308783433,7.838360623,9.9295021,8.516091519,8.970658026,7.77178652,8.77092975,7.798969648,8.211963748,7.504045039,8.557307242,7.908665466,9.288274566,8.963862525,9.34197789,8.074072975,8.213233118,6.632081343,9.438448048,6.805566145,7.785256345,8.924526612,9.012279708,7.513385796,9.175541227,6.019161253,7.759406692,8.328341937
9.69073926,8.509615078,9.419726374,7.660105057,7.338471066,7.885199381,8.274429977,9.961797303,9.321579249,8.658786217,8.153966217,7.798436314,8.036731449,8.44083736,7.902949349,8.266470172,8.326551219,8.650036576,9.026251982,8.785709721,7.72115342,8.498683429,6.554828545,9.467231979,6.473957639,7.464036592,8.716768592,9.416161893,7.89109454,8.358092207,6.058518714,7.678408777,7.919780188
9.991087805,8.641295502,9.477043604,7.763084073,7.399104285,7.761082912,8.407734089,10.0855394,8.448449643,8.79670466,8.350003827,8.747261033,7.801173082,8.726307745,8.419436284,8.785084083,8.141280839,8.953210903,9.86806422,8.999090948,7.449129007,8.875692383,6.89117151,9.311740966,6.674626773,8.482447442,9.703435337,9.341205429,8.034324761,7.648273023,6.114543475,8.225043796,7.975887765
10.85679438,8.383468502,9.261872375,7.676282358,7.265552398,8.733970636,7.871384627,9.61185118,8.465021528,8.579874196,8.067064865,8.565364322,7.821493813,8.247311357,7.579261297,8.5405678,8.31136169,9.244185848,9.753772409,8.849554459,7.430037884,8.255227152,6.872656115,9.409276415,6.734457335,7.811544652,9.304323077,9.198374799,8.074072975,7.925267355,6.552234459,9.138519405,7.929700189
10.21312911,7.315174233,9.094604507,7.964098119,6.35174644,8.317642742,7.750167649,10.08801069,7.961346668,8.869996022,7.577056477,9.468193441,6.733911621,8.806960358,7.596697394,8.825036246,6.663245808,9.518349616,8.344687284,9.415279185,7.693848208,8.972639376,6.594259125,9.212168475,7.044181297,8.079382706,9.578306886,9.312983996,7.389634426,9.159019421,6.155480794,8.461223916,8.741392932
9.103853282,8.976055418,9.817471959,7.810574483,7.531455108,8.234732826,8.502045056,10.35032194,9.037285818,8.818837318,8.442257825,7.910212423,8.113931,8.516091519,8.289559714,8.542175545,8.307929687,8.861440358,8.403153843,9.356908842,8.072601228,9.259412415,6.567194645,9.352622546,6.537200308,8.25447825,8.65565956,9.485099283,7.958916207,8.621927842,6.613124896,8.582015379,8.165020799
9.542256165,8.554327542,9.46625312,7.376292207,7.109870474,7.722307628,8.08995551,9.634565281,8.927140339,8.651686898,8.0559615,8.270760374,7.74817,8.041229524,7.791145356,8.725252127,8.230186462,8.593981976,9.476251847,8.722482714,7.527247292,8.49621575,6.380193328,9.221990018,6.61291299,7.608499999,9.00187075,9.036633628,7.576349882,11.67870562,6.14106482,8.146798718,7.979733014
9.541194409,8.187809253,9.266769155,7.420387688,7.292017883,8.075928326,7.991396246,9.850420186,8.478114941,8.655131009,7.956515831,8.908098199,7.81030321,8.127301231,8.149013389,8.579874196,7.93611008,9.247197114,9.384768258,9.007260931,7.692179484,7.963404315,6.638119063,9.223670911,6.665877513,7.443838202,9.270709826,9.115989541,7.933071183,11.37483224,6.025697837,8.974685891,7.979079421
10.037441,8.579425005,9.579258553,7.597217921,7.390008329,8.486924305,8.265174064,10.22455817,9.202133768,8.99775904,8.297460332,8.363071479,7.840493934,8.438426768,8.14515166,8.652929903,8.231072054,9.094604507,9.606254013,8.915950603,7.500224741,8.811700247,6.654995797,9.542256165,6.735177934,7.781387834,8.86450477,9.728691624,7.940011187,8.369397808,6.509941662,7.911430062,8.070021493
9.525025629,7.928462131,9.608022309,7.651427661,7.124581456,7.626638362,7.772410713,9.826450811,7.857877964,8.668694949,8.095152267,8.672610387,7.073159144,9.212971214,6.76480761,9.714709775,7.425972039,9.543192216,8.806960358,9.085727787,8.384417233,8.799142914,6.948874058,9.580258706,6.910766214,8.312268528,9.4187442,9.137799202,8.034668863,8.500193353,6.187088814,8.729876543,8.051699261
8.790677451,8.217701291,9.209151639,7.61645224,7.349736584,8.051337913,8.195799167,9.468193441,8.612956452,8.732766998,7.974610486,8.592377872,7.75156023,8.107717342,8.318959534,9.016913366,8.334913554,9.237688857,9.271543761,8.859560838,7.324833468,8.550234473,6.451445105,9.406710851,6.68077842,7.619004376,9.802954774,9.529876716,8.187389494,7.417375282,6.01795103,8.277232338,7.677851357
10.48056022,9.047949739,9.277807983,7.705584693,7.420387688,8.770325712,8.358975954,10.19251284,8.97534743,8.940100385,8.417616712,8.284372407,8.123131683,8.376642478,8.03366248,9.268391361,8.01159157,8.602844386,9.315037275,8.98081379,7.889516771,8.932948986,7.270548519,9.089443158,6.668262508,7.647011551,9.921078459,9.563736596,7.684495514,8.555234965,7.115005388,9.909683199,8.286140887
10.0387308,8.0593018,8.912623008,7.335783162,7.031007488,7.545959762,7.88550315,9.808590368,8.303132938,8.358975954,7.794090102,8.740744871,7.595732485,8.121705516,8.200552181,8.534573331,7.871065298,9.293884208,9.415279185,8.917944049,6.886910713,7.995717505,6.463100838,9.007614131,6.712609044,7.74523264,9.518349616,9.042470978,7.413100039,8.86933782,6.018744901,8.289906515,7.782292058
9.045924036,8.529010808,9.821842172,7.471722119,7.110571033,8.355363669,8.168117539,10.38761006,8.406902021,8.805746367,8.3804124,8.124614969,7.817443341,8.878652795,7.650904715,8.461730532,7.566014267,9.274820409,8.828148202,8.921915205,7.903250616,8.500658567,6.805019754,9.33465456,6.626033331,8.101411107,8.529993567,9.391234831,7.82091643,7.916952571,6.289106152,9.74479241,7.812990818
9.526979893,7.996389358,9.401569712,7.667964018,6.995281719,9.95254515,7.944366088,10.51176518,7.768003218,8.416269312,8.057408483,9.067664919,6.90909756,9.355280583,7.673439565,9.571262375,6.370106262,8.917245901,8.428700644,9.351847975,9.508226929,9.381451063,6.386237639,9.0819355,6.259454871,8.562426887,9.557022752,9.353445592,7.620094078,8.957647018,6.474024058,8.963056809,8.593390482
9.49590484,8.492390548,9.308500174,7.435323261,7.216360351,7.569465938,7.976849418,9.770387221,8.196196716,8.390445857,8.584181319,8.521460831,7.727942946,8.670893388,7.798436314,8.986727282,7.57732852,8.675819744,9.231301895,8.995095566,7.518189477,8.732766998,6.634710207,8.759153257,6.681228017,8.04156626,9.507250321,9.276254062,7.600437702,9.709737484,5.9690355,8.715179967,7.761370206
9.524118712,8.432440715,9.213713176,7.712673481,6.917767208,7.779948682,7.816309945,10.21312911,8.934908335,8.563929394,8.415840647,8.199029928,7.727090909,8.566377725,7.584138029,8.434667881,8.080450645,8.978811196,9.324922419,8.994351878,7.85726357,9.032459602,6.671338351,9.272317975,6.376812763,7.951405494,9.654200165,9.379771301,7.646518153,7.544309625,5.89993728,8.27682996,7.825754794
8.821875621,8.733369195,9.671066791,7.580482654,7.059156785,7.523500494,8.423656971,9.793933153,8.88444922,8.862038934,7.992748379,8.249839107,7.914060423,8.183911203,8.246080083,8.522003602,8.379477556,9.130418664,9.433979045,8.921193007,7.588901323,8.819404024,6.882214403,9.41011535,6.768664601,7.708575012,9.46625312,9.42777664,7.845440333,8.695488704,5.98498804,8.18585269,8.120641362
10.37438394,8.257738573,9.179494886,7.439078473,7.510529743,8.188214941,8.54107375,9.788284408,8.48595618,8.677962283,8.118809828,8.578909067,7.743652638,8.641295502,7.912755452,8.988751649,8.204971577,9.092398069,9.813982874,8.929041825,6.915718961,8.263462362,6.711956443,9.277807983,6.528678537,7.888596353,10.12174617,9.540206207,8.093344792,8.766823682,6.39308778,8.808196398,7.58665103
11.29024228,8.741392932,9.540206207,7.656406636,7.296074075,7.555061451,8.25981408,9.807421278,8.573602373,8.550234473,8.383468502,8.677962283,7.620369108,8.302643459,8.129118903,8.963056809,7.817751846,8.610231986,9.282886873,9.12972783,7.550607456,8.442671144,6.868952113,9.044495399,6.662478407,7.425150661,8.973917011,9.171781223,7.69355401,8.786338471,6.864471333,8.381239574,8.129489111
9.267570152,8.389993988,9.377239464,7.757432403,7.42453253,7.834469249,7.80578404,9.289067866,8.636983194,8.838656399,8.048238057,8.60647286,7.924958296,8.141627407,8.743754956,8.948095798,8.434217364,9.051239185,9.541194409,8.639078518,7.290053758,8.48396513,6.58429354,9.28358211,6.41884499,7.935782363,9.680386895,9.46255486,7.967125647,8.50684918,6.061572315,7.912755452,8.081572646
9.891969754,8.465021528,9.199781025,7.512476405,7.361501722,8.237526644,7.678138813,9.724366263,8.846361041,8.610231986,8.022848544,8.669735285,7.897158529,7.706709307,7.773917034,8.809876416,8.155939785,9.084188522,9.189488596,8.872460192,7.576584532,8.187018984,6.412888652,9.115234108,6.508790611,7.319329328,9.152176075,9.030402931,7.651172511,8.713344204,6.473913811,9.221990018,8.032576104
9.709737484,8.658279258,9.520281845,7.442176644,7.224784142,8.526980905,8.172362168,9.90380659,8.75511415,8.60339704,7.89266303,8.171463413,7.784060491,8.034324761,8.237118539,8.30530775,8.560954665,8.841981227,9.285208028,8.984658623,7.766821888,8.538461024,6.595201867,9.106835719,6.694508982,7.434508143,9.205974311,9.50338545,7.808497052,8.962385196,6.573842735,8.577719519,7.904789597
8.08083239,8.107367686,9.231301895,7.049521478,6.457942258,7.482824681,7.841742243,9.093155622,8.762182727,8.538461024,7.549897405,8.77092975,7.825470929,7.110710114,8.029057542,8.522003602,8.494287683,9.162609627,9.003772138,8.686995959,6.779578733,7.711340314,6.906295413,9.235373718,6.855472856,7.169485286,8.845692084,9.039504604,6.80153153,9.11945242,6.018222842,7.242213175,7.929700189
9.261139889,8.660948889,9.370370909,7.590904937,7.283554855,8.689935623,7.808226221,9.694853783,8.871881509,8.753341615,8.075206351,8.585767266,7.793801486,7.970381618,8.05205254,8.93622845,7.910820297,9.096736258,9.396312533,8.801605689,7.609532822,8.39715454,6.771071175,9.392945022,6.648815755,7.553831549,8.898384695,9.50338545,7.600686507,8.01332211,6.822657027,8.850209849,8.175444307
8.874381538,8.552336036,9.373851711,7.495578762,7.21525324,7.773622976,8.164200312,9.857450142,8.916617161,8.677962283,8.045640063,8.45825791,7.823908657,8.036058373,8.176299504,8.493826209,8.377612913,8.966603771,8.895240602,8.886255368,7.743652638,8.480560716,6.739386919,9.106053076,6.327626122,7.693275004,9.540206207,9.533909452,7.569227378,8.921193007,5.975752425,7.641234107,7.829772074
10.17576778,8.412108103,9.485099283,8.07866438,7.022304848,9.170302746,8.230186462,9.923614188,8.454871277,8.942653529,7.931300985,8.60600404,7.537395379,8.353215214,7.975587735,9.023325268,8.117678562,8.878000508,9.042470978,9.195542287,7.838360623,8.987413395,6.797778929,9.233628732,6.906632861,8.006115252,9.508226929,9.310101056,7.532585919,9.942701789,6.747907942,9.089443158,7.971983801
10.28591687,7.852056086,9.413583338,7.721443087,6.822605557,7.788823869,8.049554552,9.769325321,7.7167767,8.556767854,7.830576217,8.737904478,6.824421692,9.12972783,6.844824662,9.224542509,7.427491909,9.337049225,8.765122849,8.912316607,7.811259554,8.85714759,7.145768134,9.366314016,6.564047381,7.900629648,9.215159257,9.225317015,7.749259673,10.24598707,6.133668419,8.685284553,7.866447274
9.339457078,8.298843521,8.920556053,7.476783219,7.069160817,7.811544652,8.180028371,9.125928236,8.878652795,8.53653765,8.210327905,8.266864359,8.021780995,7.633743347,8.291951247,8.939334699,8.429651898,8.694950664,9.56191412,8.597054965,7.324833468,8.057792637,6.837871249,9.118008266,6.465777604,7.071683739,9.536571163,9.097424266,7.311260941,8.087804084,6.098530436,7.6057104,7.871986262
10.1853909,8.901018009,9.701246018,7.70968937,6.977640607,7.408197461,8.454871277,10.14624438,8.914600991,8.818320519,8.600810797,7.904500172,7.582947881,8.83049891,7.962728728,8.842588606,8.085154839,8.898384695,8.921915205,9.042470978,7.641501639,9.014238287,6.877324215,9.429533922,6.522271056,7.982141624,9.608984923,9.347590156,8.06893563,6.771106548,6.110431023,9.64092858,7.917598422
9.266026403,8.563929394,9.485099283,7.187759694,6.904920813,7.928758818,8.377612913,9.646406775,8.72140608,8.648386846,7.843810239,8.449452248,7.971983801,7.986972254,8.54107375,8.944721439,8.489278557,8.755745087,8.984658623,9.109113946,7.515262118,8.518533907,6.708756517,9.280393766,6.648121815,7.538125724,8.897169194,8.930963956,7.653290926,7.619523189,5.895391023,7.86326284,7.767128042
9.978884912,8.195015347,9.131218773,7.461414406,7.234029341,7.570405037,7.765383476,9.606254013,8.476705301,8.707031095,8.169213003,8.496654231,7.492375538,8.153580992,7.603946266,8.492390548,8.271963626,9.398003411,9.341205429,8.672610387,7.504456385,7.970055486,6.572158255,9.269204663,6.683799722,7.698890619,9.574382836,9.349246435,7.703671433,11.54035726,6.035700637,7.991396246,7.832655878
9.42598064,8.561955988,9.951226901,7.89524752,7.17245338,9.493299352,8.020274605,10.2504204,7.964750775,8.871881509,8.190563058,8.803357579,7.554819276,9.105388798,7.756900173,9.031771295,7.599007381,9.122989349,8.996454179,9.00187075,9.138519405,9.285967996,6.440926587,9.149825525,6.492994371,8.494287683,8.870617782,9.468193441,7.679518936,7.945731478,6.261831377,9.050510225,8.124277373
10.11396846,8.38672476,9.282886873,7.760536501,6.924911467,8.963056809,8.147902389,9.906233931,8.467971677,8.75511415,7.995717505,8.384911566,7.678408777,8.816476339,7.46254921,8.658279258,8.026567391,9.103225722,8.748545394,8.895240602,7.84262842,8.783256996,6.49447289,9.251318866,6.717079515,8.04528044,9.721203249,9.18174355,7.713501303,8.77732567,6.354086509,8.592377872,8.065094987
8.568506457,8.385795796,9.527896731,7.858480745,7.522115837,8.074821013,7.92104181,10.35910114,8.38623121,9.061876592,7.974256852,8.893895133,7.70968937,8.742613434,7.977168134,9.026251982,7.852635667,9.698094626,8.737290341,9.576364395,8.583129489,8.703022826,6.808296076,9.315894875,6.757253478,8.134341162,9.64092858,9.556146475,7.388327502,10.16920311,6.564222466,9.200518637,8.550740916
10.23013894,7.756379349,10.19393681,9.107531882,7.566014267,6.710116908,8.59922569,10.1662887,8.362164444,9.356153565,9.114413757,9.489631686,7.52885939,10.01084092,7.654862674,9.045924036,6.685369219,9.748032768,8.806384201,9.708611141,9.373851711,10.5247601,8.450883907,10.62642479,7.132619563,8.910028827,9.381451063,10.30454779,8.187809253,8.692588532,9.024731233,9.533909452,8.900326291
9.470088887,8.79670466,9.437605087,7.369246076,6.954714347,7.913753158,8.102599006,9.42517304,8.81774847,8.797259902,7.962394367,8.270760374,7.700525887,7.92104181,7.917598422,8.66372963,8.517064799,8.659855079,9.162609627,8.810510626,7.251515896,8.127674809,6.871487151,9.280393766,6.516832368,7.389831647,9.351847975,9.301185729,7.377469696,8.922588544,6.65419817,8.77326372,7.966442736
9.436626669,8.635841762,9.101913377,7.39725979,6.94351319,7.522559829,7.98077174,9.190221865,8.950592731,8.704808335,8.224625931,8.07224929,8.039559037,8.048571263,7.859456445,8.976772093,8.482950817,8.107006345,9.445370453,8.874381538,7.200559637,8.00641939,6.842088592,9.206741055,6.468990338,7.58665103,9.942701789,9.104687722,7.281864183,8.79370151,5.882879592,7.971983801,7.59217302
9.156641164,8.422247902,9.474436405,7.630710227,6.721862521,8.052823894,8.182833682,9.43034356,8.50684918,8.863288949,8.211134827,8.500658567,7.604198379,8.343314213,7.87719671,8.46223174,8.334001027,9.177073595,9.59561588,8.886255368,8.043269208,8.373658295,6.58914389,9.453454411,7.035053716,7.80176114,9.857450142,9.416161893,8.280165113,7.947368251,5.834670116,8.296224077,7.53623046
8.739596887,8.210709012,9.190987922,7.604198379,6.800777497,7.774758377,8.188935186,9.568346757,8.78156071,8.51658413,7.835312211,8.30530775,7.61104526,7.971336059,7.838707795,8.521460831,8.321227027,8.964525727,8.909311011,8.792513944,7.79057201,8.797863326,6.992387931,9.11730361,6.604593829,7.702771896,9.267570152,9.126866543,7.800586612,8.684050726,6.20370828,8.19136838,7.938316923
9.610934038,8.477677004,9.399708735,7.331766799,7.257951307,7.741158723,8.237910861,9.559985879,8.21934679,8.530999306,8.132135456,8.343314213,7.471509056,8.232327683,7.603698849,8.86083868,8.394765127,8.566377725,9.128312031,8.886831933,7.961346668,8.667561434,6.809499469,8.994351878,6.619941914,7.784358295,9.405129692,9.067664919,7.737704927,8.25653275,5.863727214,7.907353756,7.627100187
9.0819355,8.467971677,9.284393027,7.673964008,7.350675301,7.705044398,7.921659505,9.930652483,8.51163436,8.333517066,7.82331952,8.519003012,7.456702797,8.07224929,7.863941343,8.999090948,7.860397045,9.153758329,8.968635143,9.164104744,7.958916207,8.77326372,7.213080197,9.0826801,6.678293419,8.038227891,8.652297476,8.805746367,7.689405564,7.567228611,6.017355845,8.387659537,8.07828695
9.449010242,8.323869476,9.188003881,7.805211332,6.819451466,7.292886586,7.566014267,10.13143738,8.212820071,8.392392186,8.025852862,9.159765027,7.744705479,8.364319032,7.524466542,8.788177608,7.436989265,9.42598064,8.520408324,9.011567427,7.319907988,8.619418962,6.994188943,9.137065044,6.619313372,7.94032242,9.02115742,9.042470978,7.149519453,8.603875847,6.058221936,7.178632875,8.235102866
9.594674314,8.419436284,9.160467168,7.173577721,6.847953863,8.115840071,8.227559135,9.436626669,9.041703431,8.520966228,8.002705089,8.199392527,7.762517001,7.80578404,7.802904621,8.629465833,8.188579421,8.482447442,9.11945242,8.723509732,6.903086121,8.278519308,6.413673178,9.291403568,6.738060578,7.441549775,9.195542287,9.049912504,7.464900385,8.88444922,5.985808803,7.972301794,7.884894686
9.33465456,7.978472348,8.729876543,7.487000008,7.118594699,8.130996195,7.983855389,9.519341805,8.407315973,8.261868666,8.077535671,8.557307242,7.641501639,8.557799331,7.657438744,8.616184525,7.812990818,8.834257718,9.477937708,8.685879484,7.483052823,8.157892949,6.809095699,8.805746367,6.941946669,7.439176467,10.30761627,8.976055418,7.733598033,8.998474208,5.889919719,7.795531884,7.603698849
9.587648466,8.465472058,9.251318866,7.415371879,7.13128998,7.929700189,8.034030314,9.460670815,8.672610387,8.585767266,7.958237266,8.221833284,7.653020886,7.814513143,8.632780442,8.520966228,8.442671144,8.806384201,9.14533822,8.82317539,7.555512452,8.182441789,6.666696448,9.183949902,6.624758811,7.607230568,8.982088191,9.218977709,7.565319955,9.180274122,6.337378821,8.043269208,7.965768015
9.914221181,7.862593935,9.189488596,7.290259993,7.239699727,8.13027689,7.479697947,9.555269231,8.617784979,8.478557086,7.847305111,9.244185848,8.033325836,7.571397879,8.205779308,8.387659537,7.993420772,9.654200165,9.513752758,8.459748209,7.074554088,7.826601728,6.871943553,8.951175763,6.848303693,7.436179609,8.271151706,9.341205429,7.68288138,9.520281845,5.899489008,8.660948889,8.131356931
